id,user,contest,place
1660,191,1,191
1661,192,1,192
1662,192,14,168
1663,192,26,76
1664,193,1,193
1665,193,54,143
1666,193,66,191
1667,193,76,170
1668,193,96,184
1669,194,1,194
1670,195,1,195
1671,195,41,40
1672,195,79,186
1673,195,88,11
1674,195,103,58
1675,195,135,153
1676,195,136,124
1677,195,139,89
1678,195,140,124
1679,195,143,30
1680,195,152,58
1681,195,176,98
1682,195,193,58
1683,196,1,196
1684,196,23,117
1685,196,67,87
1686,196,75,191
1687,196,97,142
1688,196,117,84
1689,196,118,41
1690,196,129,43
1691,196,136,72
1692,196,143,44
1693,196,171,94
1694,196,200,28
1695,197,1,197
1696,198,1,198
1697,198,3,107
1698,198,5,72
1699,198,9,50
1700,198,14,11
1701,198,17,50
1702,198,20,7
1703,198,24,13
1704,198,31,3
1705,198,33,83
1706,198,41,9
1707,198,42,168
1708,198,47,41
1709,198,49,39
1710,198,51,11
1711,198,53,49
1712,198,55,49
1713,198,62,45
1714,198,66,62
1715,198,70,70
1716,198,83,161
1717,198,85,54
1718,198,97,66
1719,198,99,44
1720,198,101,17
1721,198,107,37
1722,198,112,88
1723,198,117,29
1724,198,122,20
1725,198,124,89
1726,198,129,6
1727,198,131,40
1728,198,136,16
1729,198,146,72
1730,198,152,46
1731,198,155,16
1732,198,157,43
1733,198,159,42
1734,198,161,13
1735,198,163,18
1736,198,171,32
1737,198,179,27
1738,198,190,17
1739,198,191,23
1740,198,193,5
1741,198,200,11
1742,199,1,199
1743,199,16,198
1744,199,34,116
1745,199,40,156
1746,199,67,37
1747,199,82,24
1748,199,129,93
1749,199,136,100
1750,199,169,144
1751,199,176,31
1752,199,185,195
1753,199,191,149
1754,199,193,96
1755,199,200,183
1756,200,1,200
1757,201,2,1
1758,201,5,107
1759,201,27,17
1760,201,33,62
1761,201,39,25
1762,201,43,39
1763,201,47,58
1764,201,53,62
1765,201,62,13
1766,201,68,123
1767,201,77,26
1768,201,85,15
1769,201,92,11
1770,201,99,92
1771,201,101,3
1772,201,103,24
1773,201,107,48
1774,201,124,54
1775,201,131,16
1776,201,138,21
1777,201,155,18
1778,201,157,25
1779,201,167,24
1780,201,179,40
1781,201,191,63
1782,201,197,22
1783,202,2,2
1784,202,7,8
1785,202,33,134
1786,202,43,180
1787,203,2,3
1788,203,9,33
1789,203,17,16
1790,203,27,7
1791,203,29,17
1792,203,33,44
1793,203,39,1
1794,203,42,24
1795,203,47,29
1796,203,49,1
1797,203,68,32
1798,203,77,11
1799,203,83,69
1800,203,89,63
1801,203,99,126
1802,203,101,92
1803,203,103,111
1804,203,107,158
1805,203,112,3
1806,203,120,181
1807,203,122,32
1808,203,124,50
1809,203,131,101
1810,203,139,168
1811,203,144,26
1812,203,146,10
1813,203,149,55
1814,203,150,1
1815,203,155,21
1816,203,159,21
1817,203,166,49
1818,203,167,2
1819,203,171,8
1820,203,190,40
1821,204,2,4
1822,204,3,189
1823,204,23,8
1824,204,24,94
1825,204,33,160
1826,204,42,42
1827,204,51,16
1828,204,55,99
1829,204,58,83
1830,204,89,89
1831,204,107,20
1832,204,112,84
1833,204,114,1
1834,204,124,23
1835,204,136,8
1836,204,139,66
1837,204,143,134
1838,204,144,69
1839,204,146,55
1840,204,149,25
1841,204,150,22
1842,204,157,125
1843,204,161,43
1844,204,191,49
1845,204,197,14
1846,205,2,5
1847,205,3,1
1848,205,5,2
1849,205,9,2
1850,205,24,4
1851,205,27,1
1852,205,41,38
1853,205,60,94
1854,205,62,1
1855,205,70,1
1856,205,75,2
1857,205,90,1
1858,205,97,1
1859,205,122,41
1860,206,2,6
1861,206,3,31
1862,206,5,10
1863,206,17,2
1864,206,24,9
1865,206,27,12
1866,206,29,15
1867,206,31,83
1868,206,33,94
1869,206,39,5
1870,206,47,11
1871,206,49,4
1872,206,53,42
1873,206,55,20
1874,206,62,7
1875,206,68,2
1876,206,70,11
1877,206,77,4
1878,206,83,2
1879,206,85,11
1880,206,89,31
1881,206,92,9
1882,206,99,2
1883,206,101,10
1884,206,103,44
1885,206,107,18
1886,206,112,2
1887,206,124,5
1888,206,131,7
1889,206,138,69
1890,206,144,10
1891,206,146,14
1892,206,155,2
1893,206,157,31
1894,206,159,51
1895,206,167,1
1896,206,171,3
1897,206,179,3
1898,206,190,7
1899,206,191,10
1900,206,197,63
1901,207,2,7
1902,207,9,6
1903,207,24,5
1904,207,53,6
1905,207,62,28
1906,208,2,8
1907,208,3,80
1908,208,9,27
1909,208,20,26
1910,208,27,45
1911,208,31,85
1912,208,43,27
1913,208,47,132
1914,208,49,94
1915,208,53,193
1916,208,58,86
1917,208,62,85
1918,208,66,18
1919,208,68,128
1920,208,75,23
1921,208,85,112
1922,208,89,79
1923,208,92,116
1924,208,99,123
1925,208,101,55
1926,208,103,3
1927,208,105,145
1928,208,107,15
1929,208,112,43
1930,208,122,25
1931,208,124,75
1932,208,129,7
1933,208,136,18
1934,208,138,29
1935,208,140,108
1936,208,141,108
1937,208,155,42
1938,208,157,69
1939,208,171,22
1940,208,197,196
1941,209,2,9
1942,209,5,9
1943,209,31,44
1944,209,33,24
1945,209,47,9
1946,209,49,15
1947,209,68,19
1948,209,70,23
1949,209,89,135
1950,209,99,36
1951,209,103,152
1952,209,107,10
1953,209,124,19
1954,209,131,3
1955,209,139,41
1956,209,140,87
1957,209,141,14
1958,209,146,9
1959,209,149,10
1960,209,150,18
1961,209,157,24
1962,209,159,80
1963,209,171,76
1964,209,179,11
1965,209,190,51
1966,209,191,21
1967,209,197,4
1968,210,2,10
1969,210,5,22
1970,210,17,10
1971,210,29,12
1972,210,42,1
1973,210,70,2
1974,210,82,1
1975,210,129,11
1976,210,136,3
1977,210,140,105
1978,210,141,41
1979,210,144,28
1980,210,146,126
1981,210,167,43
1982,210,179,4
1983,210,191,6
1984,211,2,11
1985,211,5,18
1986,212,2,12
1987,213,2,13
1988,213,5,163
1989,213,14,13
1990,213,17,70
1991,213,24,86
1992,213,27,30
1993,213,29,23
1994,213,33,191
1995,213,38,58
1996,213,41,33
1997,213,42,130
1998,213,47,103
1999,213,51,10
2000,213,58,29
2001,213,62,102
2002,213,66,81
2003,213,68,53
2004,213,75,36
2005,213,83,21
2006,213,85,69
2007,213,89,24
2008,213,90,75
2009,213,92,6
2010,213,94,71
2011,213,97,24
2012,213,99,52
2013,213,101,6
2014,213,105,147
2015,213,112,43
2016,213,114,3
2017,213,124,29
2018,213,129,14
2019,213,136,79
2020,213,138,105
2021,213,139,42
2022,213,140,47
2023,213,144,16
2024,213,149,23
2025,213,155,31
2026,213,161,44
2027,213,163,15
2028,213,165,50
2029,213,166,4
2030,213,167,53
2031,213,171,173
2032,213,179,22
2033,213,181,19
2034,213,190,24
2035,213,193,67
2036,213,200,57
2037,214,2,14
2038,214,3,14
2039,214,47,48
2040,214,68,57
2041,214,70,62
2042,214,77,31
2043,214,83,73
2044,214,89,33
2045,214,92,68
2046,214,99,83
2047,214,101,22
2048,214,103,107
2049,214,107,52
2050,214,114,8
2051,214,124,57
2052,214,131,20
2053,214,157,157
2054,214,171,38
2055,214,190,36
2056,214,191,42
2057,215,2,15
2058,215,24,71
2059,216,2,16
2060,216,14,2
2061,216,58,4
2062,216,70,24
2063,216,117,2
2064,217,2,17
2065,217,9,21
2066,217,17,33
2067,217,24,179
2068,217,39,135
2069,217,43,18
2070,217,47,61
2071,217,53,175
2072,217,55,128
2073,217,60,43
2074,217,62,73
2075,217,68,98
2076,217,83,46
2077,217,94,16
2078,217,99,138
2079,217,101,40
2080,217,109,58
2081,217,112,68
2082,217,120,51
2083,217,131,64
2084,217,157,153
2085,218,2,18
2086,218,3,27
2087,218,5,45
2088,218,9,7
2089,218,24,15
2090,218,33,17
2091,218,39,149
2092,218,47,73
2093,218,49,9
2094,218,53,57
2095,218,55,50
2096,218,62,15
2097,218,68,24
2098,218,70,3
2099,218,99,39
2100,218,101,70
2101,218,103,116
2102,218,107,73
2103,218,138,18
2104,218,144,165
2105,218,146,171
2106,219,2,19
2107,219,3,67
2108,219,5,62
2109,219,17,66
2110,219,27,25
2111,219,33,10
2112,219,47,51
2113,219,49,30
2114,219,55,74
2115,219,62,100
2116,219,70,167
2117,219,85,134
2118,219,92,134
2119,219,94,85
2120,219,97,43
2121,219,99,112
2122,219,101,109
2123,219,105,54
2124,219,107,51
2125,219,112,39
2126,219,124,130
2127,219,129,44
2128,219,136,38
2129,219,138,94
2130,219,141,152
2131,219,144,68
2132,219,146,49
2133,219,150,39
2134,219,155,66
2135,219,165,9
2136,219,166,110
2137,219,179,121
2138,220,2,20
2139,220,3,18
2140,220,24,27
2141,220,85,4
2142,221,2,22
2143,221,39,15
2144,222,2,23
2145,222,17,180
2146,222,99,116
2147,222,103,72
2148,222,107,79
2149,222,124,188
2150,222,171,171
2151,223,2,24
2152,223,3,60
2153,223,9,54
2154,223,17,97
2155,223,27,55
2156,223,29,160
2157,223,31,49
2158,223,39,16
2159,223,41,22
2160,223,42,58
2161,223,47,96
2162,223,51,20
2163,223,53,37
2164,223,55,115
2165,223,58,32
2166,223,60,13
2167,223,61,12
2168,223,62,58
2169,223,66,10
2170,223,68,101
2171,223,70,155
2172,223,75,57
2173,223,77,114
2174,223,83,100
2175,223,85,149
2176,223,89,123
2177,223,90,118
2178,223,92,14
2179,223,94,28
2180,223,97,46
2181,223,99,64
2182,223,101,21
2183,223,103,70
2184,223,105,78
2185,223,107,25
2186,223,109,6
2187,223,117,17
2188,223,119,152
2189,223,120,123
2190,223,122,127
2191,223,124,73
2192,223,129,23
2193,223,131,22
2194,223,136,60
2195,223,138,31
2196,223,143,2
2197,223,144,22
2198,223,146,22
2199,223,150,1
2200,223,152,17
2201,223,155,121
2202,223,159,86
2203,223,161,21
2204,223,163,32
2205,223,165,39
2206,223,166,10
2207,223,167,30
2208,223,179,87
2209,223,181,10
2210,223,190,195
2211,223,191,99
2212,223,197,25
2213,224,2,25
2214,224,24,48
2215,224,49,48
2216,224,55,7
2217,225,2,26
2218,225,85,3
2219,225,99,17
2220,225,101,33
2221,225,103,31
2222,225,138,5
2223,225,197,67
2224,226,2,27
2225,226,5,13
2226,226,9,185
2227,226,17,136
2228,226,38,22
2229,226,83,147
2230,226,112,99
2231,226,131,45
2232,226,138,28
2233,226,157,137
2234,226,171,25
2235,226,190,9
2236,227,2,28
2237,227,3,132
2238,227,24,82
2239,227,29,67
2240,227,31,90
2241,227,39,64
2242,227,42,37
2243,227,43,95
2244,227,49,73
2245,227,51,28
2246,227,55,164
2247,227,58,38
2248,227,66,34
2249,227,70,125
2250,227,77,134
2251,227,85,71
2252,227,89,155
2253,227,90,39
2254,227,94,54
2255,227,97,84
2256,227,99,133
2257,227,105,12
2258,227,107,198
2259,227,112,77
2260,227,122,3
2261,227,124,167
2262,227,129,74
2263,227,136,116
2264,227,138,39
2265,227,143,26
2266,227,144,121
2267,227,152,13
2268,227,157,36
2269,227,159,41
2270,227,161,54
2271,227,163,40
2272,227,167,66
2273,227,171,102
2274,227,179,179
2275,227,181,39
2276,227,190,19
2277,227,193,81
2278,227,200,59
2279,228,2,29
2280,229,2,29
2281,229,9,32
2282,229,17,49
2283,229,27,26
2284,229,33,72
2285,229,53,47
2286,229,77,8
2287,229,99,42
2288,229,131,74
2289,229,155,37
2290,229,157,3
2291,230,2,31
2292,230,17,60
2293,230,27,92
2294,230,62,22
2295,231,2,32
2296,231,29,104
2297,231,68,120
2298,231,107,169
2299,231,112,30
2300,231,124,37
2301,231,131,109
2302,231,139,22
2303,231,171,155
2304,232,2,33
2305,232,5,52
2306,232,9,117
2307,232,14,179
2308,232,17,69
2309,232,27,81
2310,232,29,51
2311,232,41,19
2312,232,47,62
2313,232,53,194
2314,232,58,8
2315,232,75,26
2316,232,83,52
2317,232,85,113
2318,232,89,67
2319,232,97,62
2320,232,105,138
2321,232,107,35
2322,232,117,16
2323,232,124,125
2324,232,131,170
2325,232,152,136
2326,232,171,26
2327,232,179,76
2328,232,190,192
2329,232,197,125
2330,232,200,51
2331,233,2,34
2332,233,24,107
2333,233,27,91
2334,233,33,117
2335,233,43,37
2336,233,68,82
2337,233,70,141
2338,233,77,96
2339,233,89,126
2340,233,117,77
2341,233,144,100
2342,233,146,153
2343,234,2,35
2344,234,7,66
2345,234,27,188
2346,234,48,88
2347,234,67,13
2348,234,90,181
2349,235,2,37
2350,235,29,59
2351,235,99,58
2352,235,155,52
2353,235,179,30
2354,235,197,72
2355,236,2,38
2356,236,3,180
2357,236,17,24
2358,236,33,73
2359,236,41,184
2360,236,42,4
2361,236,47,30
2362,236,49,87
2363,236,51,7
2364,236,53,28
2365,236,55,75
2366,236,58,6
2367,236,62,170
2368,236,66,22
2369,236,68,125
2370,236,70,72
2371,236,77,33
2372,236,83,146
2373,236,85,113
2374,236,89,58
2375,236,90,6
2376,236,92,20
2377,236,97,11
2378,236,99,130
2379,236,101,72
2380,236,105,37
2381,236,112,27
2382,236,117,57
2383,236,124,66
2384,236,129,3
2385,236,131,11
2386,236,136,24
2387,236,138,56
2388,236,144,104
2389,236,146,34
2390,236,152,6
2391,236,155,32
2392,236,161,17
2393,236,163,6
2394,236,167,40
2395,236,171,17
2396,236,179,49
2397,236,190,200
2398,236,191,120
2399,236,193,10
2400,236,200,3
2401,237,2,38
2402,237,17,114
2403,237,83,27
2404,238,2,40
2405,238,24,61
2406,238,31,92
2407,238,33,79
2408,238,39,24
2409,238,53,121
2410,238,83,129
2411,238,92,37
2412,238,167,69
2413,238,179,16
2414,238,190,33
2415,238,191,76
2416,238,197,105
2417,239,2,41
2418,239,17,106
2419,239,24,8
2420,239,33,120
2421,239,42,91
2422,239,47,54
2423,239,49,92
2424,239,51,16
2425,239,53,101
2426,239,55,101
2427,239,62,43
2428,239,77,105
2429,239,85,139
2430,239,89,82
2431,239,99,78
2432,239,103,96
2433,239,112,63
2434,239,124,26
2435,239,138,7
2436,239,140,28
2437,239,141,57
2438,239,144,43
2439,239,157,64
2440,239,159,99
2441,239,165,12
2442,239,167,52
2443,239,171,90
2444,239,179,32
2445,239,191,35
2446,239,197,164
2447,240,2,42
2448,240,3,76
2449,240,24,92
2450,240,29,167
2451,240,39,130
2452,240,42,18
2453,240,49,88
2454,240,51,40
2455,240,68,108
2456,240,77,56
2457,240,83,47
2458,240,89,130
2459,240,92,59
2460,240,99,50
2461,240,112,50
2462,240,117,3
2463,240,129,40
2464,240,131,192
2465,240,136,29
2466,240,139,27
2467,240,140,7
2468,240,141,37
2469,240,146,28
2470,240,149,55
2471,240,150,1
2472,240,161,41
2473,240,166,118
2474,240,179,19
2475,240,190,136
2476,240,191,20
2477,240,200,8
2478,241,2,43
2479,241,58,33
2480,241,60,12
2481,241,61,41
2482,241,62,138
2483,241,83,113
2484,241,109,52
2485,241,157,184
2486,241,171,125
2487,242,2,44
2488,242,5,52
2489,242,9,103
2490,242,27,129
2491,242,29,132
2492,242,49,145
2493,242,58,20
2494,242,66,178
2495,242,70,127
2496,242,77,14
2497,242,83,73
2498,242,85,89
2499,242,89,160
2500,242,90,53
2501,242,105,135
2502,242,107,120
2503,242,112,58
2504,242,129,16
2505,242,144,107
2506,242,146,74
2507,242,149,42
2508,242,150,1
2509,242,159,76
2510,242,165,12
2511,242,166,110
2512,242,167,74
2513,243,2,46
2514,243,70,159
2515,243,149,25
2516,243,150,80
2517,243,165,87
2518,244,2,47
2519,244,92,94
2520,244,99,143
2521,244,107,63
2522,244,166,29
2523,245,2,48
2524,246,2,49
2525,246,3,97
2526,246,17,141
2527,246,24,76
2528,246,29,33
2529,246,39,168
2530,246,43,25
2531,246,53,79
2532,246,62,136
2533,246,68,63
2534,246,89,170
2535,246,112,33
2536,246,124,71
2537,246,144,56
2538,246,157,154
2539,246,171,29
2540,246,197,79
2541,247,2,50
2542,247,3,119
2543,247,14,60
2544,247,24,194
2545,247,42,13
2546,247,47,107
2547,247,53,116
2548,247,83,107
2549,247,85,105
2550,247,97,34
2551,247,103,150
2552,247,114,34
2553,247,124,52
2554,247,138,171
2555,247,144,187
2556,247,146,37
2557,247,149,194
2558,247,150,1
2559,248,2,51
2560,248,89,104
2561,248,103,177
2562,248,107,155
2563,248,161,109
2564,248,197,92
2565,249,2,52
2566,249,82,10
2567,250,2,53
2568,250,9,15
2569,250,43,43
2570,250,85,84
2571,250,89,115
2572,250,146,63
2573,251,2,54
2574,251,17,47
2575,251,47,118
2576,251,53,93
2577,251,62,83
2578,251,85,56
2579,251,107,9
2580,251,157,68
2581,251,165,12
2582,251,166,4
2583,251,190,27
2584,251,191,19
2585,251,197,43
2586,252,2,55
2587,252,27,31
2588,252,31,115
2589,252,33,41
2590,252,39,109
2591,252,47,150
2592,252,49,191
2593,252,85,134
2594,252,99,107
2595,252,103,79
2596,252,171,47
2597,252,191,34
2598,253,2,56
2599,253,9,20
2600,253,43,6
2601,253,47,117
2602,253,49,11
2603,253,53,70
2604,253,62,161
2605,253,68,25
2606,253,83,81
2607,253,85,7
2608,253,89,5
2609,254,2,57
2610,254,5,173
2611,254,17,22
2612,254,27,16
2613,254,33,58
2614,254,47,89
2615,254,53,39
2616,254,55,51
2617,254,62,69
2618,254,68,7
2619,254,70,17
2620,254,75,20
2621,254,77,12
2622,254,83,75
2623,254,85,45
2624,254,89,153
2625,254,92,15
2626,254,97,68
2627,254,101,5
2628,255,2,58
2629,255,5,31
2630,255,17,41
2631,255,27,200
2632,255,33,150
2633,255,43,147
2634,255,49,100
2635,256,2,60
2636,256,24,14
2637,256,70,6
2638,256,83,20
2639,256,85,5
2640,257,2,61
2641,257,55,26
2642,257,68,20
2643,257,77,10
2644,257,83,29
2645,257,167,119
2646,258,2,62
2647,258,3,192
2648,258,5,159
2649,258,9,46
2650,258,14,122
2651,258,17,75
2652,258,20,117
2653,258,23,4
2654,258,24,50
2655,258,27,54
2656,258,29,97
2657,258,41,41
2658,258,42,155
2659,258,43,58
2660,258,49,35
2661,258,51,26
2662,258,53,16
2663,258,62,91
2664,258,68,73
2665,258,70,25
2666,258,75,30
2667,258,77,34
2668,258,83,54
2669,258,85,82
2670,258,89,34
2671,258,90,61
2672,258,92,41
2673,258,99,18
2674,258,101,18
2675,258,103,43
2676,258,107,13
2677,258,124,103
2678,258,131,30
2679,258,146,125
2680,258,150,1
2681,258,155,46
2682,258,159,34
2683,258,161,31
2684,258,163,65
2685,258,166,49
2686,258,167,114
2687,258,171,157
2688,258,179,79
2689,258,200,44
2690,259,2,63
2691,259,5,5
2692,259,24,20
2693,259,31,25
2694,259,33,19
2695,259,42,11
2696,259,47,81
2697,259,66,33
2698,259,68,107
2699,259,75,25
2700,259,77,16
2701,259,85,39
2702,259,89,26
2703,259,92,65
2704,259,97,16
2705,259,99,56
2706,259,101,47
2707,259,105,85
2708,259,107,23
2709,259,112,183
2710,259,124,13
2711,259,129,35
2712,259,139,79
2713,259,143,5
2714,259,144,14
